               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.016361,            0.016616,          0.00079727,             0.85132,             0.73571,             0.77563,             0.52055,            0.027359,            0.022909,           0.0053945,            0.005116,            0.005116,            0.005116
                 150,            0.015838,            0.014923,          0.00067767,              0.8829,             0.72797,             0.79722,             0.53583,            0.027306,            0.022987,           0.0050581,            0.005083,            0.005083,            0.005083
                 151,             0.01559,             0.01456,          0.00069269,             0.82836,              0.7147,              0.7716,              0.5225,            0.027185,            0.023161,            0.005351,             0.00505,             0.00505,             0.00505
                 152,            0.016079,            0.015709,           0.0006866,             0.84877,             0.74215,             0.77571,             0.51967,            0.027533,            0.023406,           0.0051611,            0.005017,            0.005017,            0.005017
                 153,             0.01602,            0.015243,           0.0008103,              0.9129,             0.69327,             0.76433,             0.51018,            0.027653,            0.024129,           0.0055519,            0.004984,            0.004984,            0.004984
                 154,            0.015392,            0.014854,           0.0006552,             0.89966,             0.70022,             0.75881,             0.50614,            0.027449,            0.023261,           0.0058244,            0.004951,            0.004951,            0.004951
                 155,            0.016181,            0.014888,          0.00058617,             0.91852,             0.68544,             0.75914,             0.50425,            0.027787,            0.023258,           0.0057763,            0.004918,            0.004918,            0.004918
                 156,            0.015521,            0.015929,          0.00063803,              0.9042,             0.69298,             0.76555,             0.51757,            0.027713,            0.023606,           0.0057622,            0.004885,            0.004885,            0.004885
                 157,            0.015381,            0.015647,          0.00065281,             0.87076,             0.73414,             0.77564,                0.52,            0.027693,             0.02393,           0.0056597,            0.004852,            0.004852,            0.004852
                 158,            0.015607,            0.014821,          0.00067221,             0.91236,              0.7241,             0.77293,             0.51041,            0.028215,            0.023634,           0.0057058,            0.004819,            0.004819,            0.004819
                 159,            0.015771,            0.016036,          0.00071981,             0.85624,             0.76296,             0.78704,             0.52485,            0.027635,            0.023719,           0.0051362,            0.004786,            0.004786,            0.004786
                 160,            0.015491,            0.015534,          0.00065129,             0.85579,             0.72371,             0.77708,             0.51249,            0.027251,            0.024109,           0.0057469,            0.004753,            0.004753,            0.004753
                 161,             0.01596,            0.015424,           0.0006956,             0.93137,             0.67993,             0.78813,             0.52362,            0.027375,            0.023019,           0.0057753,             0.00472,             0.00472,             0.00472
                 162,            0.015494,             0.01426,           0.0006774,             0.91172,             0.69265,             0.77333,             0.51753,            0.027743,            0.023534,           0.0054774,            0.004687,            0.004687,            0.004687
                 163,            0.015672,            0.015637,          0.00060467,             0.84527,             0.74384,             0.78799,             0.52363,            0.027239,            0.022959,            0.005475,            0.004654,            0.004654,            0.004654
                 164,            0.015359,            0.014854,          0.00064898,             0.86372,             0.74833,             0.78355,             0.52511,            0.027437,            0.023512,           0.0051343,            0.004621,            0.004621,            0.004621
                 165,            0.015081,            0.014448,          0.00080369,             0.92336,             0.69357,             0.75693,             0.50193,            0.027659,            0.023833,            0.005671,            0.004588,            0.004588,            0.004588
                 166,             0.01512,            0.014772,          0.00070715,             0.94304,             0.66303,             0.74279,             0.49467,            0.028204,            0.024614,            0.005801,            0.004555,            0.004555,            0.004555
                 167,            0.015076,             0.01531,          0.00064334,             0.92547,              0.6741,             0.75149,             0.50823,            0.027422,            0.024195,           0.0058387,            0.004522,            0.004522,            0.004522
                 168,            0.015148,            0.015377,          0.00058752,             0.92122,             0.67602,              0.7532,             0.51236,            0.027327,            0.023759,           0.0057462,            0.004489,            0.004489,            0.004489
                 169,            0.015323,            0.014634,          0.00073431,             0.88087,             0.67592,             0.76646,             0.52217,            0.027599,            0.024402,           0.0055668,            0.004456,            0.004456,            0.004456
                 170,            0.014927,            0.014204,          0.00064194,             0.81224,             0.72926,             0.77349,             0.52094,            0.027557,            0.025032,           0.0055576,            0.004423,            0.004423,            0.004423
                 171,            0.015162,            0.013855,          0.00068149,             0.90027,             0.68925,             0.76286,             0.51589,            0.027415,            0.024318,           0.0059205,             0.00439,             0.00439,             0.00439
                 172,            0.014579,            0.014744,          0.00060663,             0.90549,             0.68887,              0.7603,             0.50848,            0.027441,            0.024599,           0.0055176,            0.004357,            0.004357,            0.004357
                 173,            0.015246,            0.015226,          0.00055311,              0.8495,             0.73078,             0.76317,             0.50816,            0.027513,            0.023756,           0.0054544,            0.004324,            0.004324,            0.004324
                 174,            0.014723,            0.015302,          0.00060898,             0.89774,             0.70687,             0.77245,             0.51992,            0.027375,            0.023795,           0.0054337,            0.004291,            0.004291,            0.004291
                 175,            0.014979,            0.014868,          0.00066365,             0.83715,              0.7294,             0.76275,             0.51326,            0.027468,            0.024399,           0.0058444,            0.004258,            0.004258,            0.004258
                 176,            0.014775,            0.014647,          0.00060104,             0.90596,             0.71079,             0.75718,              0.5127,            0.027556,            0.024708,           0.0059293,            0.004225,            0.004225,            0.004225
                 177,            0.014362,            0.014007,          0.00057594,             0.89871,             0.69731,             0.75545,             0.50614,            0.027622,            0.024587,           0.0060142,            0.004192,            0.004192,            0.004192
                 178,            0.014404,            0.014322,          0.00062913,             0.90918,             0.68788,             0.75797,             0.50431,            0.027493,            0.023708,           0.0058431,            0.004159,            0.004159,            0.004159
                 179,            0.014335,             0.01425,           0.0006907,             0.88144,             0.66984,             0.76461,             0.51856,              0.0271,            0.023677,           0.0062541,            0.004126,            0.004126,            0.004126
                 180,            0.014651,            0.014833,          0.00058909,             0.76295,             0.73472,              0.7689,             0.51337,            0.027142,            0.024185,           0.0061915,            0.004093,            0.004093,            0.004093
                 181,            0.014679,            0.014117,          0.00065213,             0.87773,             0.69687,             0.76331,             0.51227,            0.027363,            0.024145,           0.0060173,             0.00406,             0.00406,             0.00406
                 182,            0.014415,              0.0141,          0.00058585,             0.86148,             0.73072,               0.779,             0.51645,            0.027432,            0.024449,           0.0058372,            0.004027,            0.004027,            0.004027
                 183,            0.014972,            0.015006,          0.00056666,             0.87394,             0.72265,             0.77265,              0.5207,            0.027325,            0.023937,           0.0057986,            0.003994,            0.003994,            0.003994
                 184,            0.014035,            0.013821,          0.00055969,               0.872,             0.69822,             0.76641,             0.50904,            0.027378,            0.024637,           0.0060277,            0.003961,            0.003961,            0.003961
                 185,            0.014203,            0.013866,          0.00056846,             0.89068,             0.68498,              0.7445,             0.50871,            0.027405,            0.025027,           0.0062088,            0.003928,            0.003928,            0.003928
                 186,            0.014468,            0.014184,          0.00051688,             0.92579,             0.67342,             0.72992,             0.49862,            0.027494,             0.02499,           0.0063732,            0.003895,            0.003895,            0.003895
                 187,            0.014144,            0.014281,          0.00060332,              0.9409,               0.678,             0.77084,             0.52347,            0.027416,            0.024247,           0.0061697,            0.003862,            0.003862,            0.003862
                 188,            0.014197,            0.014045,          0.00058724,             0.92082,             0.70044,             0.76206,             0.50692,            0.027711,            0.024768,           0.0056298,            0.003829,            0.003829,            0.003829
                 189,            0.014348,            0.014552,          0.00063032,             0.83716,             0.74145,             0.77509,             0.51941,            0.027457,            0.024268,           0.0052967,            0.003796,            0.003796,            0.003796
                 190,             0.01399,            0.014451,           0.0005911,             0.78622,             0.74848,             0.77661,             0.52907,            0.027356,            0.024513,           0.0055908,            0.003763,            0.003763,            0.003763
                 191,            0.013798,            0.014536,           0.0005256,             0.90481,             0.69169,             0.77796,             0.53048,            0.027298,            0.024404,           0.0055425,             0.00373,             0.00373,             0.00373
                 192,             0.01396,            0.013821,          0.00058339,             0.83283,             0.72218,             0.77089,              0.5215,            0.027275,            0.024611,           0.0056383,            0.003697,            0.003697,            0.003697
                 193,            0.014033,            0.013935,          0.00053347,             0.89711,             0.68787,             0.75576,             0.50721,            0.027236,            0.024705,           0.0059979,            0.003664,            0.003664,            0.003664
                 194,            0.014017,            0.013643,          0.00057293,             0.88335,             0.68444,             0.78127,             0.53418,            0.027065,            0.024249,           0.0061274,            0.003631,            0.003631,            0.003631
                 195,            0.014213,            0.014228,          0.00050974,             0.87157,             0.69875,             0.77463,             0.51746,            0.027549,            0.024929,           0.0058584,            0.003598,            0.003598,            0.003598
                 196,            0.013626,            0.013735,          0.00047053,             0.90286,               0.688,             0.76371,             0.51579,             0.02745,            0.025047,            0.005925,            0.003565,            0.003565,            0.003565
                 197,            0.013725,            0.014187,          0.00051219,             0.89067,             0.70227,             0.75091,             0.50265,            0.027878,             0.02555,           0.0057856,            0.003532,            0.003532,            0.003532
                 198,            0.013959,            0.014025,          0.00051419,             0.83827,             0.72218,             0.75136,             0.50895,            0.027622,            0.024529,           0.0055729,            0.003499,            0.003499,            0.003499
                 199,            0.013775,            0.014259,          0.00051326,             0.86058,              0.7149,             0.76442,             0.51313,            0.027515,            0.024572,           0.0054158,            0.003466,            0.003466,            0.003466
                 200,            0.013648,            0.013152,          0.00046165,             0.86094,             0.70501,             0.77248,             0.52228,            0.027463,            0.024568,           0.0056473,            0.003433,            0.003433,            0.003433
                 201,            0.013533,            0.014146,           0.0005084,             0.83803,             0.73896,              0.7617,             0.51826,            0.027614,            0.025108,           0.0056471,              0.0034,              0.0034,              0.0034
                 202,            0.013801,            0.013709,          0.00056406,             0.92324,             0.71619,             0.76677,             0.51214,            0.027743,            0.025096,            0.005625,            0.003367,            0.003367,            0.003367
                 203,            0.013549,            0.013737,          0.00059242,             0.90426,             0.71609,             0.76271,              0.5161,            0.027377,            0.025082,           0.0058659,            0.003334,            0.003334,            0.003334
                 204,             0.01363,            0.013901,          0.00049928,             0.88424,             0.72218,             0.75494,             0.50699,            0.027322,            0.024738,           0.0059513,            0.003301,            0.003301,            0.003301
                 205,            0.013621,             0.01372,          0.00052067,             0.92042,             0.69467,             0.76143,             0.51256,            0.027187,             0.02517,           0.0059107,            0.003268,            0.003268,            0.003268
                 206,            0.013702,            0.013668,           0.0005211,             0.93882,             0.66727,             0.76192,             0.51107,            0.027411,            0.024736,            0.006146,            0.003235,            0.003235,            0.003235
                 207,              0.0134,            0.013667,          0.00042445,             0.93408,             0.68706,             0.75157,             0.50561,              0.0275,            0.025166,            0.006076,            0.003202,            0.003202,            0.003202
                 208,            0.013413,            0.013647,          0.00055397,             0.91184,             0.69411,             0.75936,             0.50896,            0.027303,            0.025293,           0.0061979,            0.003169,            0.003169,            0.003169
                 209,            0.013276,            0.013872,          0.00053514,             0.87274,             0.71436,             0.76731,             0.51862,             0.02729,            0.025025,           0.0060324,            0.003136,            0.003136,            0.003136
                 210,            0.013104,            0.012828,          0.00046652,             0.90467,             0.69754,             0.75891,             0.51447,            0.027159,            0.024898,            0.006111,            0.003103,            0.003103,            0.003103
                 211,            0.013355,            0.013474,          0.00047585,             0.83525,             0.73552,             0.77283,             0.52373,            0.027283,             0.02496,           0.0058858,             0.00307,             0.00307,             0.00307
                 212,            0.013308,            0.013666,          0.00055782,             0.85431,             0.73168,             0.77426,             0.52051,            0.027473,            0.025084,           0.0056277,            0.003037,            0.003037,            0.003037
                 213,            0.013022,            0.013116,          0.00053239,              0.9049,             0.71062,             0.78333,             0.52728,            0.027362,            0.025448,            0.005535,            0.003004,            0.003004,            0.003004
                 214,            0.013215,            0.013441,          0.00049153,             0.91087,              0.7071,             0.76939,              0.5119,            0.027537,            0.025409,           0.0060022,            0.002971,            0.002971,            0.002971
                 215,            0.013039,            0.013023,          0.00047233,             0.89377,             0.69857,             0.75229,             0.50758,            0.027282,            0.025205,           0.0061776,            0.002938,            0.002938,            0.002938
                 216,            0.012864,            0.013117,          0.00045724,             0.92136,             0.71156,             0.76898,             0.52142,            0.027264,            0.024974,           0.0057415,            0.002905,            0.002905,            0.002905
                 217,            0.012342,            0.012767,          0.00049731,             0.91321,             0.71394,             0.77119,             0.51882,            0.027299,            0.024939,           0.0056177,            0.002872,            0.002872,            0.002872
                 218,            0.012799,            0.013212,          0.00049073,             0.88454,             0.72768,             0.77755,             0.52457,            0.027263,            0.025356,           0.0057282,            0.002839,            0.002839,            0.002839
                 219,            0.012727,             0.01286,          0.00052771,             0.93554,             0.68113,             0.77072,              0.5231,            0.027164,            0.025119,           0.0058321,            0.002806,            0.002806,            0.002806
                 220,            0.012884,            0.013117,           0.0004381,             0.86208,             0.72148,             0.77882,             0.52283,            0.027055,            0.025024,           0.0059174,            0.002773,            0.002773,            0.002773
                 221,            0.012731,            0.012716,           0.0004729,              0.8873,             0.71005,             0.78057,             0.52032,            0.027243,            0.025354,           0.0057422,             0.00274,             0.00274,             0.00274
                 222,            0.012658,            0.012946,          0.00049837,              0.8709,             0.72446,             0.77397,             0.51783,            0.027198,            0.025669,           0.0059439,            0.002707,            0.002707,            0.002707
                 223,             0.01289,            0.012998,          0.00042506,             0.85969,             0.73962,             0.77628,              0.5227,            0.027146,            0.025766,           0.0059086,            0.002674,            0.002674,            0.002674
                 224,            0.013099,            0.013546,           0.0004272,             0.85797,             0.73076,             0.76879,             0.51887,            0.027237,             0.02568,           0.0059584,            0.002641,            0.002641,            0.002641
                 225,            0.012395,            0.013263,          0.00039081,             0.88694,             0.69917,             0.75936,             0.51496,            0.027214,            0.025799,           0.0059625,            0.002608,            0.002608,            0.002608
                 226,            0.012561,            0.012734,          0.00039464,             0.86917,             0.71414,             0.76198,             0.51487,            0.027415,            0.025896,             0.00592,            0.002575,            0.002575,            0.002575
                 227,            0.012573,            0.012783,          0.00049615,             0.85931,             0.71878,             0.76133,             0.51054,            0.027302,             0.02586,           0.0059085,            0.002542,            0.002542,            0.002542
                 228,            0.012594,            0.012684,          0.00047034,             0.90414,             0.67945,             0.75675,             0.51368,            0.027403,            0.025741,           0.0058327,            0.002509,            0.002509,            0.002509
                 229,            0.012779,             0.01303,          0.00050651,              0.9353,             0.68215,              0.7589,             0.51671,            0.027305,            0.025335,           0.0057016,            0.002476,            0.002476,            0.002476
                 230,            0.012713,            0.013216,          0.00040575,             0.92498,             0.69168,             0.77137,             0.52133,            0.027173,            0.025278,           0.0058598,            0.002443,            0.002443,            0.002443
                 231,            0.012331,            0.013052,           0.0004009,             0.90591,             0.69479,             0.78513,             0.53014,            0.027032,            0.025103,           0.0057049,             0.00241,             0.00241,             0.00241
                 232,            0.012441,            0.012954,          0.00041936,             0.88755,             0.69958,             0.79189,             0.53754,            0.027131,            0.025193,           0.0057515,            0.002377,            0.002377,            0.002377
                 233,            0.012568,            0.012921,          0.00046669,             0.87472,             0.74002,             0.79361,               0.537,            0.027062,            0.025365,           0.0055918,            0.002344,            0.002344,            0.002344
                 234,            0.012514,            0.012434,           0.0003685,              0.8762,             0.72188,             0.79163,             0.53325,            0.027177,            0.025877,           0.0056233,            0.002311,            0.002311,            0.002311
                 235,             0.01218,            0.012413,          0.00042639,             0.89885,             0.70989,             0.77857,             0.52302,            0.027401,            0.025764,           0.0056597,            0.002278,            0.002278,            0.002278
                 236,            0.011886,            0.012054,          0.00044204,             0.91091,             0.69635,             0.78207,             0.52262,            0.027389,            0.025923,            0.005636,            0.002245,            0.002245,            0.002245
                 237,            0.011985,            0.011728,           0.0004061,             0.92613,              0.6975,             0.77451,             0.52068,            0.027164,            0.025975,            0.005629,            0.002212,            0.002212,            0.002212
                 238,            0.012532,            0.013035,          0.00042104,             0.91632,              0.7097,             0.78864,             0.52523,            0.027141,            0.025469,           0.0057096,            0.002179,            0.002179,            0.002179
                 239,            0.012463,            0.013132,             0.00046,             0.85972,              0.7416,             0.78722,             0.52886,            0.027133,            0.025206,           0.0055522,            0.002146,            0.002146,            0.002146
                 240,            0.011918,            0.012579,          0.00031947,             0.87393,             0.72132,             0.78996,             0.52804,            0.027294,             0.02524,           0.0054768,            0.002113,            0.002113,            0.002113
                 241,             0.01237,            0.013218,           0.0004372,             0.88757,             0.72146,             0.78536,             0.52589,             0.02741,              0.0255,            0.005693,             0.00208,             0.00208,             0.00208
                 242,            0.012453,            0.013209,          0.00044114,             0.88461,             0.72238,             0.77869,             0.52356,            0.027329,            0.025304,            0.005909,            0.002047,            0.002047,            0.002047
                 243,            0.012248,            0.012998,          0.00043775,             0.90468,             0.68416,             0.77136,             0.52243,            0.027301,             0.02557,           0.0060568,            0.002014,            0.002014,            0.002014
                 244,            0.011815,            0.012359,          0.00044401,             0.89583,             0.68345,             0.76291,             0.51831,            0.027089,            0.025438,           0.0060401,            0.001981,            0.001981,            0.001981
                 245,            0.011904,            0.012028,          0.00036947,             0.91338,             0.68473,             0.76772,             0.52111,            0.027057,            0.025511,           0.0060637,            0.001948,            0.001948,            0.001948
                 246,            0.011787,            0.013141,          0.00034377,             0.89008,              0.6968,              0.7643,             0.52096,            0.027146,            0.025677,            0.005921,            0.001915,            0.001915,            0.001915
                 247,            0.011714,            0.011851,          0.00036874,             0.89312,              0.6916,             0.77417,             0.52835,            0.027068,            0.025729,           0.0058437,            0.001882,            0.001882,            0.001882
                 248,            0.011642,            0.012166,          0.00040797,             0.93522,             0.66295,             0.77407,             0.52868,            0.027057,            0.025862,           0.0058693,            0.001849,            0.001849,            0.001849
                 249,            0.011655,            0.012438,          0.00035114,             0.90277,             0.70039,             0.77349,             0.52507,            0.027043,             0.02546,           0.0059399,            0.001816,            0.001816,            0.001816
                 250,            0.011762,            0.012235,          0.00036732,             0.90166,             0.71062,             0.77744,             0.52933,            0.027011,            0.025166,           0.0060165,            0.001783,            0.001783,            0.001783
                 251,            0.011515,            0.011896,          0.00041154,             0.89805,             0.70821,             0.78947,             0.53224,            0.027129,            0.025512,            0.005948,             0.00175,             0.00175,             0.00175
                 252,            0.011722,            0.012432,          0.00045948,             0.91407,             0.69887,             0.78844,             0.53388,            0.027124,            0.025845,           0.0059161,            0.001717,            0.001717,            0.001717
                 253,            0.011539,             0.01218,           0.0003215,             0.93437,             0.66492,             0.77721,             0.52527,             0.02724,            0.026077,           0.0060382,            0.001684,            0.001684,            0.001684
                 254,            0.011586,            0.012209,          0.00036589,             0.91187,             0.69408,              0.7753,             0.52417,            0.027239,            0.025896,           0.0059735,            0.001651,            0.001651,            0.001651
                 255,            0.011932,            0.012003,          0.00036413,             0.86644,             0.71525,             0.77175,             0.52253,            0.027228,            0.025887,           0.0059254,            0.001618,            0.001618,            0.001618
                 256,            0.011473,            0.011882,          0.00035731,             0.88205,             0.74056,             0.79796,             0.53394,            0.027359,            0.025843,           0.0055316,            0.001585,            0.001585,            0.001585
                 257,            0.011741,            0.012832,          0.00036379,             0.84723,             0.73657,             0.79174,             0.53017,            0.027327,            0.025918,           0.0056347,            0.001552,            0.001552,            0.001552
                 258,            0.011265,            0.012191,          0.00034596,             0.86008,             0.71025,             0.78436,             0.52876,            0.027176,            0.026183,           0.0058127,            0.001519,            0.001519,            0.001519
                 259,            0.011241,            0.012096,          0.00040577,             0.93587,             0.65779,             0.77773,             0.52492,            0.027058,            0.026361,           0.0059047,            0.001486,            0.001486,            0.001486
                 260,            0.011078,            0.012108,           0.0003293,             0.88708,             0.69542,             0.77851,             0.52433,            0.027098,            0.026267,           0.0058476,            0.001453,            0.001453,            0.001453
                 261,            0.011388,            0.012169,          0.00036661,             0.88764,             0.69851,             0.77986,             0.52807,            0.027182,            0.026249,           0.0057938,             0.00142,             0.00142,             0.00142
                 262,            0.011478,            0.012069,          0.00032833,             0.83577,             0.72733,             0.78844,             0.53253,            0.027118,            0.026201,           0.0058593,            0.001387,            0.001387,            0.001387
                 263,            0.011229,            0.011768,           0.0003034,             0.92704,             0.68404,             0.78517,              0.5273,            0.027189,            0.026419,           0.0060202,            0.001354,            0.001354,            0.001354
                 264,            0.011338,            0.012249,          0.00037537,             0.94129,             0.67396,             0.78601,             0.52928,              0.0273,            0.026741,           0.0059904,            0.001321,            0.001321,            0.001321
                 265,            0.011214,            0.011611,          0.00035216,             0.92685,             0.68245,             0.78123,             0.52563,            0.027244,             0.02658,           0.0059749,            0.001288,            0.001288,            0.001288
                 266,            0.011095,            0.011799,          0.00036654,             0.85811,             0.71931,             0.77746,             0.53009,            0.027129,            0.026347,           0.0059519,            0.001255,            0.001255,            0.001255
                 267,            0.011327,            0.011978,          0.00045921,             0.87985,             0.72055,             0.78415,             0.52572,            0.027146,            0.026328,           0.0058849,            0.001222,            0.001222,            0.001222
                 268,            0.010775,            0.011111,          0.00040108,             0.87819,             0.73138,             0.78007,             0.52658,            0.027217,            0.026575,           0.0059236,            0.001189,            0.001189,            0.001189
                 269,            0.011274,            0.011737,          0.00043974,             0.86281,             0.73362,             0.77008,             0.52221,            0.027119,            0.026497,           0.0060027,            0.001156,            0.001156,            0.001156
                 270,            0.011089,            0.011646,           0.0003795,             0.84683,             0.72168,             0.76867,               0.522,            0.027085,            0.026532,           0.0060773,            0.001123,            0.001123,            0.001123
                 271,            0.010794,            0.011273,          0.00033619,             0.84965,             0.71534,             0.76923,             0.51987,            0.027079,            0.026636,           0.0061486,             0.00109,             0.00109,             0.00109
                 272,            0.011346,            0.011958,          0.00036043,             0.88531,             0.71612,             0.76926,             0.51601,            0.027129,             0.02667,           0.0062609,            0.001057,            0.001057,            0.001057
                 273,            0.011075,            0.012396,          0.00030786,             0.88957,             0.70903,             0.77061,              0.5169,            0.027179,            0.026847,           0.0062989,            0.001024,            0.001024,            0.001024
                 274,            0.010972,            0.011089,           0.0003443,             0.88856,             0.70646,             0.76455,             0.51659,            0.027205,            0.026915,           0.0063548,            0.000991,            0.000991,            0.000991
                 275,            0.010957,            0.011611,           0.0003394,             0.87464,              0.7169,             0.76932,             0.52085,            0.027208,            0.026848,           0.0064103,            0.000958,            0.000958,            0.000958
                 276,            0.010729,            0.011164,          0.00032266,             0.87276,             0.71486,             0.76812,             0.51953,            0.027269,            0.026933,           0.0065361,            0.000925,            0.000925,            0.000925
                 277,            0.010712,            0.011538,          0.00030416,             0.86445,             0.70812,             0.77005,             0.52087,            0.027306,            0.026993,           0.0065234,            0.000892,            0.000892,            0.000892
                 278,            0.010375,            0.010757,          0.00032513,              0.8828,             0.71204,             0.77188,             0.52046,            0.027285,            0.027012,           0.0064477,            0.000859,            0.000859,            0.000859
                 279,            0.011065,            0.012266,           0.0004297,             0.88572,             0.70716,             0.76664,             0.51695,            0.027254,            0.026993,           0.0064779,            0.000826,            0.000826,            0.000826
                 280,            0.010847,            0.011434,          0.00029258,             0.88855,               0.699,             0.76076,             0.51538,            0.027241,            0.027149,           0.0064269,            0.000793,            0.000793,            0.000793
                 281,            0.010666,            0.011444,          0.00029795,             0.83928,             0.70714,             0.75889,             0.51582,            0.027253,            0.027254,           0.0063267,             0.00076,             0.00076,             0.00076
                 282,            0.010938,            0.011443,          0.00037389,             0.88396,             0.70128,              0.7621,             0.51749,            0.027231,            0.027208,            0.006286,            0.000727,            0.000727,            0.000727
                 283,            0.010506,            0.011251,          0.00030239,             0.88393,             0.71321,              0.7706,             0.52412,             0.02715,            0.026957,           0.0062243,            0.000694,            0.000694,            0.000694
                 284,            0.010848,            0.011516,          0.00030461,             0.87381,             0.71875,             0.77396,             0.52657,            0.027138,            0.026925,           0.0061374,            0.000661,            0.000661,            0.000661
                 285,            0.010775,            0.011058,          0.00027445,             0.88999,             0.71396,             0.77463,             0.52552,            0.027178,            0.026989,           0.0061444,            0.000628,            0.000628,            0.000628
                 286,            0.010843,            0.011548,          0.00034685,              0.8819,             0.72715,             0.77865,             0.52943,             0.02714,            0.027027,           0.0061507,            0.000595,            0.000595,            0.000595
                 287,            0.010872,            0.011178,           0.0002931,             0.87643,             0.72814,             0.77326,             0.52506,            0.027131,            0.027002,           0.0061391,            0.000562,            0.000562,            0.000562
                 288,            0.010877,            0.011424,          0.00026886,             0.86365,             0.72769,              0.7743,             0.52521,            0.027135,            0.027004,            0.006147,            0.000529,            0.000529,            0.000529
                 289,            0.010685,            0.012127,           0.0002961,             0.87724,             0.73158,             0.77569,             0.52904,            0.027149,            0.027027,           0.0061815,            0.000496,            0.000496,            0.000496
                 290,            0.010264,            0.010935,          0.00032136,             0.87751,             0.72731,             0.77668,             0.52842,            0.027122,            0.027049,           0.0062051,            0.000463,            0.000463,            0.000463
                 291,            0.010492,            0.011472,          0.00026805,             0.87485,             0.71737,               0.771,              0.5257,             0.02713,            0.027039,           0.0062617,             0.00043,             0.00043,             0.00043
                 292,            0.010736,            0.011451,          0.00028771,             0.85556,             0.71929,             0.77332,             0.52549,            0.027107,            0.027043,           0.0063085,            0.000397,            0.000397,            0.000397
                 293,            0.010419,            0.010989,          0.00026841,             0.86346,             0.71817,             0.77291,             0.52531,             0.02716,            0.027071,           0.0062819,            0.000364,            0.000364,            0.000364
                 294,            0.010641,            0.011195,          0.00031589,             0.87706,             0.71612,             0.77518,             0.52574,            0.027136,            0.027083,           0.0063287,            0.000331,            0.000331,            0.000331
                 295,            0.010418,            0.011215,          0.00031952,             0.88304,              0.7149,              0.7741,             0.52546,            0.027153,            0.027158,           0.0063525,            0.000298,            0.000298,            0.000298
                 296,            0.010254,            0.011728,          0.00031027,             0.87605,             0.71571,             0.77484,             0.52755,            0.027175,            0.027196,           0.0063507,            0.000265,            0.000265,            0.000265
                 297,            0.010618,            0.011295,          0.00028577,             0.87635,             0.71653,              0.7733,             0.52625,            0.027185,            0.027181,           0.0063589,            0.000232,            0.000232,            0.000232
                 298,            0.010482,            0.010634,          0.00029792,             0.85608,             0.72058,             0.77308,             0.52587,            0.027159,            0.027194,           0.0063494,            0.000199,            0.000199,            0.000199
                 299,            0.010253,            0.011187,          0.00031033,             0.85056,               0.723,             0.77526,              0.5274,            0.027153,            0.027225,           0.0063466,            0.000166,            0.000166,            0.000166
